id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2022-263871,2022-03-15,1,Vente,240000.00,12,,"IMP MONTPLAISIR",4090,18000,18033,Bourges,18,,,18033000BT0505,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,287.00,2.4074460,47.0830900,000BT
2022-263871,2022-03-15,1,Vente,240000.00,12,,"IMP MONTPLAISIR",4090,18000,18033,Bourges,18,,,18033000BT0505,,,,,,,,,,,,,0,1,Maison,108.00,4,S,sols,,,287.00,2.4074460,47.0830900,000BT
2022-263871,2022-03-15,1,Vente,240000.00,,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BT0802,,,,,,,,,,,,,0,,,,,S,sols,,,104.00,2.4073100,47.0830570,000BT
2022-263906,2022-03-16,1,Vente,215000.00,40,,"AV DE LA PROSPECTIVE",4965,18000,18033,Bourges,18,,,18033000AO0352,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",4682.00,0,S,sols,,,10884.00,2.4051390,47.1134330,000AO
2022-263906,2022-03-16,1,Vente,215000.00,40,,"AV DE LA PROSPECTIVE",4965,18000,18033,Bourges,18,,,18033000AO0352,,,,,,,,,,,,,0,2,Appartement,29.00,1,S,sols,,,10884.00,2.4051390,47.1134330,000AO
2022-263914,2022-03-03,1,Vente,80000.00,8,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0574,,,54,,91,,,,,,,,2,3,Dépendance,,0,,,,,,2.3893570,47.0838030,000IN
2022-263914,2022-03-03,1,Vente,80000.00,8,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0574,,,54,,91,,,,,,,,2,2,Appartement,60.00,3,,,,,,2.3893570,47.0838030,000IN
2022-263928,2022-03-18,1,Vente,3000.00,74,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BS0322,,,,,,,,,,,,,0,,,,,J,jardins,,,574.00,2.4087960,47.0857740,000BS
2022-263929,2022-03-14,1,Vente,135000.00,92,B,"RTE DE COULANGIS",1500,18000,18033,Bourges,18,,,18033000AR0410,,,,,,,,,,,,,0,1,Maison,70.00,3,S,sols,,,698.00,2.3975450,47.1111290,000AR
2022-263933,2022-03-01,1,Vente,142000.00,31,,"CHE DES ROGIERES",5175,18000,18033,Bourges,18,,,18033000AO0034,,,,,,,,,,,,,0,1,Maison,69.00,3,S,sols,,,835.00,2.4051470,47.1155000,000AO
2022-263933,2022-03-01,1,Vente,142000.00,31,,"CHE DES ROGIERES",5175,18000,18033,Bourges,18,,,18033000AO0034,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,835.00,2.4051470,47.1155000,000AO
2022-263933,2022-03-01,1,Vente,142000.00,,,"CHE DES ROGIERES",5175,18000,18033,Bourges,18,,,18033000AO0035,,,,,,,,,,,,,0,,,,,T,terres,,,649.00,2.4052690,47.1155430,000AO
2022-263934,2022-03-23,1,Vente,72500.00,14,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0186,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3796180,47.0729950,000ET
2022-263934,2022-03-23,1,Vente,72500.00,14,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0186,,,37,52.01,,,,,,,,,1,2,Appartement,52.00,3,,,,,,2.3796180,47.0729950,000ET
2022-263936,2022-03-23,1,Vente,77500.00,15,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0192,,,17,,2,65.62,,,,,,,2,2,Appartement,65.00,4,,,,,,2.3792340,47.0727630,000ET
2022-263936,2022-03-23,1,Vente,77500.00,15,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0192,,,17,,2,65.62,,,,,,,2,3,Dépendance,,0,,,,,,2.3792340,47.0727630,000ET
2022-263936,2022-03-23,1,Vente,77500.00,15,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0192,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3792340,47.0727630,000ET
2022-263949,2022-03-11,1,Vente,68500.00,5,,"RUE SOUS-LES-CEPS",5530,18000,18033,Bourges,18,,,18033000HV0211,,,37,35.00,81,,,,,,,,2,3,Dépendance,,0,,,,,,2.3972540,47.0872470,000HV
2022-263949,2022-03-11,1,Vente,68500.00,5,,"RUE SOUS-LES-CEPS",5530,18000,18033,Bourges,18,,,18033000HV0211,,,37,35.00,81,,,,,,,,2,2,Appartement,34.00,2,,,,,,2.3972540,47.0872470,000HV
2022-263952,2022-03-03,1,Vente,102500.00,136,,"AV MAL DE LATTRE DE TASSIGNY",3745,18000,18033,Bourges,18,,,18033000BL0239,,,,,,,,,,,,,0,1,Maison,88.00,5,S,sols,,,251.00,2.4182700,47.0965010,000BL
2022-263957,2022-03-26,1,Vente,135000.00,140,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0593,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",45.00,0,S,sols,,,75.00,2.3887220,47.0728310,000DY
2022-263957,2022-03-26,1,Vente,135000.00,140,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0593,,,,,,,,,,,,,0,2,Appartement,38.00,1,S,sols,,,75.00,2.3887220,47.0728310,000DY
2022-263957,2022-03-26,1,Vente,135000.00,140,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0593,,,,,,,,,,,,,0,2,Appartement,35.00,2,S,sols,,,75.00,2.3887220,47.0728310,000DY
2022-263957,2022-03-26,1,Vente,135000.00,142,T,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0595,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,121.00,2.3881840,47.0728850,000DY
2022-263957,2022-03-26,1,Vente,135000.00,142,B,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0599,,,,,,,,,,,,,0,,,,,S,sols,,,31.00,2.3880960,47.0728070,000DY
2022-263959,2022-03-04,1,Vente,173000.00,10,,"RUE CHERTIER",1280,18000,18033,Bourges,18,,,18033000DZ0024,,,,,,,,,,,,,0,1,Maison,105.00,5,S,sols,,,254.00,2.3844530,47.0743160,000DZ
2022-263959,2022-03-04,1,Vente,173000.00,10,,"RUE CHERTIER",1280,18000,18033,Bourges,18,,,18033000DZ0024,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,254.00,2.3844530,47.0743160,000DZ
2022-263959,2022-03-04,1,Vente,173000.00,10,,"RUE CHERTIER",1280,18000,18033,Bourges,18,,,18033000DZ0024,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,254.00,2.3844530,47.0743160,000DZ
2022-263965,2022-03-16,1,"Vente en l'état futur d'achèvement",106000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,7,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263965,2022-03-16,1,"Vente en l'état futur d'achèvement",106000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,20,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263968,2022-03-16,1,"Vente en l'état futur d'achèvement",109000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,12,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263968,2022-03-16,1,"Vente en l'état futur d'achèvement",109000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,23,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263971,2022-03-16,1,"Vente en l'état futur d'achèvement",103000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,17,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263971,2022-03-16,1,"Vente en l'état futur d'achèvement",103000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,4,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-263972,2022-03-15,1,"Vente en l'état futur d'achèvement",164520.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0940,,,37,,,,,,,,,,1,,,,,,,,,,2.3642870,47.0667030,000EO
2022-263974,2022-03-15,1,"Vente en l'état futur d'achèvement",186480.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0940,,,76,,,,,,,,,,1,,,,,,,,,,2.3642870,47.0667030,000EO
2022-263992,2022-03-30,1,Vente,167500.00,59,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0272,,,,,,,,,,,,,0,,,,,S,sols,,,75.00,2.4069830,47.0957130,000BI
2022-263992,2022-03-30,1,Vente,167500.00,59,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0349,,,,,,,,,,,,,0,,,,,S,sols,,,6.00,2.4070110,47.0957690,000BI
2022-263992,2022-03-30,1,Vente,167500.00,11,,"IMP DE PARASSY",4295,18000,18033,Bourges,18,,,18033000BI0350,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,298.00,2.4071310,47.0958460,000BI
2022-263992,2022-03-30,1,Vente,167500.00,11,,"IMP DE PARASSY",4295,18000,18033,Bourges,18,,,18033000BI0350,,,,,,,,,,,,,0,1,Maison,117.00,4,S,sols,,,298.00,2.4071310,47.0958460,000BI
2022-263992,2022-03-30,1,Vente,167500.00,59,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0351,,,,,,,,,,,,,0,,,,,S,sols,,,26.00,2.4070200,47.0957440,000BI
2022-263992,2022-03-30,1,Vente,167500.00,59,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0353,,,,,,,,,,,,,0,,,,,S,sols,,,8.00,2.4071190,47.0957930,000BI
2022-263992,2022-03-30,1,Vente,167500.00,59,,"AV ARNAUD DE VOGUE",0193,18000,18033,Bourges,18,,,18033000BI0354,,,,,,,,,,,,,0,,,,,S,sols,,,3.00,2.4069690,47.0957630,000BI
2022-263994,2022-03-25,1,Vente,57000.00,15,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,107,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.3873960,47.0804640,000EW
2022-263994,2022-03-25,1,Vente,57000.00,15,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,107,,24,,,,,,,,2,2,Appartement,51.00,2,,,,,,2.3873960,47.0804640,000EW
2022-263994,2022-03-25,1,Vente,57000.00,17,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,218,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3873960,47.0804640,000EW
2022-263994,2022-03-25,1,Vente,57000.00,15,,"AV LOUIS 11",3588,18000,18033,Bourges,18,,,18033000EW0389,,,107,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.3873960,47.0804640,000EW
2022-263999,2022-03-29,1,Vente,10000.00,35,,"RUE JEAN JACQUES ROUSSEAU",3060,18000,18033,Bourges,18,,,18033000DY0040,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3883450,47.0778560,000DY
2022-264006,2022-03-29,1,Vente,10000.00,35,,"RUE JEAN JACQUES ROUSSEAU",3060,18000,18033,Bourges,18,,,18033000DY0040,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3883450,47.0778560,000DY
2022-264018,2022-03-30,1,Vente,102500.00,50,,"AV DU GEN CHARLES DE GAULLE",2461,18000,18033,Bourges,18,,,18033000BI0403,,,,,,,,,,,,,0,1,Maison,111.00,3,J,jardins,,,301.00,2.4048430,47.0957980,000BI
2022-264018,2022-03-30,1,Vente,102500.00,50,,"AV DU GEN CHARLES DE GAULLE",2461,18000,18033,Bourges,18,,,18033000BI0403,,,,,,,,,,,,,0,1,Maison,111.00,3,S,sols,,,185.00,2.4048430,47.0957980,000BI
2022-264019,2022-03-18,1,Vente,37000.00,4,,"RUE DU PRINAL",4950,18000,18033,Bourges,18,,,18033000IN0375,,,5,32.00,,,,,,,,,1,2,Appartement,38.00,1,,,,,,2.3901300,47.0845050,000IN
2022-264020,2022-03-23,1,Vente,220000.00,69,,"AV DE DUN",1860,18000,18033,Bourges,18,,,18033000DH0349,,,,,,,,,,,,,0,1,Maison,66.00,3,S,sols,,,587.00,2.4187680,47.0661150,000DH
2022-264020,2022-03-23,1,Vente,220000.00,69,,"AV DE DUN",1860,18000,18033,Bourges,18,,,18033000DH0349,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,587.00,2.4187680,47.0661150,000DH
2022-264024,2022-03-23,1,Vente,150000.00,29,,"ALL AUGUSTE RODIN",0237,18000,18033,Bourges,18,,,18033000IT0143,,,,,,,,,,,,,0,1,Maison,102.00,4,S,sols,,,621.00,2.4060620,47.0600480,000IT
2022-264033,2022-03-30,1,Vente,144000.00,142,,"RUE DE VAUVERT",5730,18000,18033,Bourges,18,,,18033000EY0259,,,,,,,,,,,,,0,1,Maison,86.00,3,S,sols,,,473.00,2.3744830,47.0839460,000EY
2022-264034,2022-04-02,1,Vente,5120.00,,,"2 ALLEE SUD DES PAINS PERD",B311,18000,18033,Bourges,18,,,18033000BP0139,,,,,,,,,,,,,0,,,,,J,jardins,,,1287.00,2.4119500,47.0905790,000BP
2022-264035,2022-03-28,1,Vente,266000.00,9,,"RUE JOUBERT",3200,18000,18033,Bourges,18,,,18033000CH0073,,,,,,,,,,,,,0,1,Maison,135.00,7,S,sols,,,305.00,2.4115600,47.0775560,000CH
2022-264036,2022-03-24,1,Vente,97500.00,17,,"RUE DE PALENCIA",4297,18000,18033,Bourges,18,,,18033000DV0151,,,130,,22,41.10,,,,,,,2,2,Appartement,41.00,2,,,,,,2.3951890,47.0546280,000DV
2022-264036,2022-03-24,1,Vente,97500.00,19,,"RUE DE PALENCIA",4297,18000,18033,Bourges,18,,,18033000DV0151,,,354,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3951890,47.0546280,000DV
2022-264036,2022-03-24,1,Vente,97500.00,17,,"RUE DE PALENCIA",4297,18000,18033,Bourges,18,,,18033000DV0151,,,130,,22,41.10,,,,,,,2,3,Dépendance,,0,,,,,,2.3951890,47.0546280,000DV
2022-264037,2022-03-23,1,Vente,2000.00,,,"MARAIS DE ROBINSON",B148,18000,18033,Bourges,18,,,18033000DP0047,,,,,,,,,,,,,0,,,,,J,jardins,,,525.00,2.3954850,47.0680940,000DP
2022-264047,2022-03-25,1,Vente,58000.00,14,,"RUE JEAN GIRARD",3036,18000,18033,Bourges,18,,,18033000HX0107,,,5,38.60,,,,,,,,,1,2,Appartement,39.00,2,,,,,,2.3988290,47.0861650,000HX
2022-264050,2022-03-30,1,Vente,61000.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0938,,,,,,,,,,,,,0,,,,,T,terres,,,726.00,2.3640740,47.0666800,000EO
2022-264055,2022-03-31,1,Vente,38500.00,,,"LES BREUILLES",B021,18000,18033,Bourges,18,,,18033000EO0847,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,454.00,2.3606870,47.0702600,000EO
2022-264056,2022-03-29,1,Vente,31800.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0912,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,368.00,2.3672510,47.0698110,000EO
2022-264060,2022-03-23,1,Vente,68000.00,31,,"RUE DE SERAUCOURT",5472,18000,18033,Bourges,18,,,18033000IK0466,,,47,43.62,,,,,,,,,1,2,Appartement,46.00,2,,,,,,2.4002990,47.0773750,000IK
2022-264061,2022-03-30,1,Vente,70000.00,7,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0189,,,110,62.22,118,,,,,,,,2,3,Dépendance,,0,,,,,,2.3787600,47.0731350,000ET
2022-264061,2022-03-30,1,Vente,70000.00,9001,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0189,,,311,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3787600,47.0731350,000ET
2022-264061,2022-03-30,1,Vente,70000.00,7,,"RES DES GOULEVENTS",A260,18000,18033,Bourges,18,,,18033000ET0189,,,110,62.22,118,,,,,,,,2,2,Appartement,62.00,4,,,,,,2.3787600,47.0731350,000ET
2022-264062,2022-03-10,1,Vente,70500.00,96,B,"AV FRANCOIS MITTERRAND",2221,18000,18033,Bourges,18,,,18033000CM0121,,,46,39.95,,,,,,,,,1,2,Appartement,37.00,2,,,,,,2.4358130,47.0826730,000CM
2022-264062,2022-03-10,1,Vente,70500.00,96,B,"AV FRANCOIS MITTERRAND",2221,18000,18033,Bourges,18,,,18033000CM0121,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4358130,47.0826730,000CM
2022-264065,2022-03-31,1,Vente,205000.00,1,,"ALL CLAUDE DEBUSSY",1365,18000,18033,Bourges,18,,,18033000HO0339,,,,,,,,,,,,,0,1,Maison,87.00,4,S,sols,,,1047.00,2.3655240,47.0819790,000HO
2022-264071,2022-03-23,1,"Vente en l'état futur d'achèvement",103000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,2,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-264071,2022-03-23,1,"Vente en l'état futur d'achèvement",103000.00,,,"RUE DES FONDS GAIDONS",2139,18000,18033,Bourges,18,,,18033000CI0312,,,26,,,,,,,,,,1,,,,,,,,,,2.4206640,47.0788810,000CI
2022-264073,2022-04-04,1,Vente,214315.00,12,,"BD JEAN MERMOZ",3100,18000,18033,Bourges,18,,,18033000EI0061,,,,,,,,,,,,,0,1,Maison,142.00,5,S,sols,,,591.00,2.3808960,47.0692600,000EI
2022-264077,2022-03-24,1,Vente,157500.00,196,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0054,,,,,,,,,,,,,0,1,Maison,95.00,4,S,sols,,,263.00,2.4171970,47.0839730,000BV
2022-268395,2022-09-21,1,Vente,148000.00,,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0140,,,,,,,,,,,,,0,,,,,S,sols,,,29.00,2.3886070,47.0727450,000DY
2022-264116,2022-04-01,1,Vente,130000.00,3,,"RUE DU MORVAN",4107,18000,18033,Bourges,18,,,18033000IR0086,,,,,,,,,,,,,0,1,Maison,89.00,5,S,sols,,,273.00,2.4134540,47.0638950,000IR
2022-264116,2022-04-01,1,Vente,130000.00,9073,,"RUE DE TOURAINE",5618,18000,18033,Bourges,18,,,18033000IR0090,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,16.00,2.4138020,47.0638560,000IR
2022-264130,2022-03-31,1,"Vente en l'état futur d'achèvement",329798.40,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,6,,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2022-264130,2022-03-31,1,"Vente en l'état futur d'achèvement",329798.40,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,59,,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2022-264130,2022-03-31,1,"Vente en l'état futur d'achèvement",329798.40,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,180,71.83,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2022-264143,2022-03-31,1,Vente,65000.00,64,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0005,,,10,41.00,8,,,,,,,,2,2,Appartement,45.00,2,,,,,,2.3886770,47.0862440,000IN
2022-264143,2022-03-31,1,Vente,65000.00,64,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0005,,,16,,,,,,,,,,1,,,,,S,sols,,,10.00,2.3886770,47.0862440,000IN
2022-264143,2022-03-31,1,Vente,65000.00,64,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000IN0005,,,10,41.00,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.3886770,47.0862440,000IN
2022-264148,2022-03-17,1,Vente,56900.00,,,"RLE DES GATS",2413,18000,18033,Bourges,18,,,18033000YD0165,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,731.00,2.3476540,47.0791550,000YD
2022-264150,2022-03-09,1,Vente,72000.00,,,"LES MONTS DE BRETTES",B169,18000,18033,Bourges,18,,,18033000ZR0043,,,,,,,,,,,,,0,,,,,T,terres,,,8645.00,2.3398070,47.0776170,000ZR
2022-264150,2022-03-09,1,Vente,72000.00,,,"LES MONTS DE BRETTES",B169,18000,18033,Bourges,18,,,18033000ZR0043,,,,,,,,,,,,,0,,,,,S,sols,,,2035.00,2.3398070,47.0776170,000ZR
2022-264175,2022-03-25,1,Vente,20000.00,,,"IMP SAINT JEAN",5306,18000,18033,Bourges,18,,,18033000EW0107,,,,,,,,,,,,,0,,,,,J,jardins,,,840.00,2.3862260,47.0800490,000EW
2022-264180,2022-04-06,1,Vente,111990.00,7,,"RUE JACQUES PERICARD",2973,18000,18033,Bourges,18,,,18033000CK0054,,,,,,,,,,,,,0,1,Maison,61.00,3,S,sols,,,404.00,2.4320740,47.0787890,000CK
2022-264190,2022-03-22,1,Vente,58900.00,,,"RLE DES GATS",2413,18000,18033,Bourges,18,,,18033000YD0179,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,794.00,2.3463520,47.0779470,000YD
2022-264191,2022-03-22,1,Vente,900000.00,37,,"AV DE LA PROSPECTIVE",4965,18000,18033,Bourges,18,,,18033000AO0236,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",2160.00,0,S,sols,,,18421.00,2.4084550,47.1138290,000AO
2022-264191,2022-03-22,1,Vente,900000.00,37,,"AV DE LA PROSPECTIVE",4965,18000,18033,Bourges,18,,,18033000AO0236,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",2822.00,0,S,sols,,,18421.00,2.4084550,47.1138290,000AO
2022-264191,2022-03-22,1,Vente,900000.00,,,"AV DE LA PROSPECTIVE",4965,18000,18033,Bourges,18,,,18033000AO0345,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,2026.00,2.4083500,47.1131980,000AO
2022-264192,2022-03-21,1,"Vente en l'état futur d'achèvement",202320.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0940,,,72,,,,,,,,,,1,,,,,,,,,,2.3642870,47.0667030,000EO
2022-264193,2022-04-05,1,Vente,172500.00,5,,"ALL DU VERCORS",5742,18000,18033,Bourges,18,,,18033000DL0489,,,,,,,,,,,,,0,1,Maison,88.00,4,S,sols,,,612.00,2.4075360,47.0683190,000DL
2022-264197,2022-04-07,1,Vente,188000.00,48,,"CHE DES GOULEVENTS",2580,18000,18033,Bourges,18,,,18033000ES0200,,,,,,,,,,,,,0,1,Maison,104.00,4,S,sols,,,629.00,2.3712290,47.0732640,000ES
2022-264197,2022-04-07,1,Vente,188000.00,48,,"CHE DES GOULEVENTS",2580,18000,18033,Bourges,18,,,18033000ES0200,,,,,,,,,,,,,0,1,Maison,104.00,4,T,terres,,,1187.00,2.3712290,47.0732640,000ES
2022-264197,2022-04-07,1,Vente,188000.00,,,"CHE DES GOULEVENTS",2580,18000,18033,Bourges,18,,,18033000ES0202,,,,,,,,,,,,,0,,,,,S,sols,,,648.00,2.3711360,47.0731400,000ES
2022-264197,2022-04-07,1,Vente,188000.00,,,"CHE DES GOULEVENTS",2580,18000,18033,Bourges,18,,,18033000ES0202,,,,,,,,,,,,,0,,,,,T,terres,,,1219.00,2.3711360,47.0731400,000ES
2022-264198,2022-03-28,1,Vente,192000.00,57,,"RUE EMILE MARTIN",1940,18000,18033,Bourges,18,,,18033000HZ0176,,,24,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4051680,47.0790110,000HZ
2022-264198,2022-03-28,1,Vente,192000.00,57,,"RUE EMILE MARTIN",1940,18000,18033,Bourges,18,,,18033000HZ0176,,,1,,,,,,,,,,1,2,Appartement,67.00,3,,,,,,2.4051680,47.0790110,000HZ
2022-264199,2022-03-28,2,"Vente terrain à bâtir",7920.00,,,"IMP DU MOULIN DE LA CHAPPE",4130,18000,18033,Bourges,18,,,18033000HP0355,,,,,,,,,,,,,0,,,,,S,sols,,,568.00,2.3887150,47.0806790,000HP
2022-264200,2022-04-07,1,Vente,225000.00,10,,"CHE DES GOULEVENTS",2580,18000,18033,Bourges,18,,,18033000ES0050,,,,,,,,,,,,,0,1,Maison,75.00,4,S,sols,,,659.00,2.3753890,47.0741050,000ES
2022-264201,2022-04-07,1,Vente,125000.00,17,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000HP0092,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3883650,47.0851110,000HP
2022-264201,2022-04-07,1,Vente,125000.00,17,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000HP0092,,,1,,10,,6,105.73,,,,,3,3,Dépendance,,0,,,,,,2.3883650,47.0851110,000HP
2022-264201,2022-04-07,1,Vente,125000.00,17,,"BD DE JURANVILLE",3250,18000,18033,Bourges,18,,,18033000HP0092,,,1,,10,,6,105.73,,,,,3,2,Appartement,80.00,2,,,,,,2.3883650,47.0851110,000HP
2022-264205,2022-04-07,1,Vente,85000.00,26,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0388,,,54,50.50,,,,,,,,,1,2,Appartement,51.00,3,,,,,,2.3961570,47.0828690,000IO
2022-264205,2022-04-07,1,Vente,85000.00,26,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0388,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3961570,47.0828690,000IO
2022-264205,2022-04-07,1,Vente,85000.00,26,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0388,,,54,50.50,,,,,,,,,1,2,Appartement,36.00,1,,,,,,2.3961570,47.0828690,000IO
2022-264207,2022-03-28,1,Vente,60000.00,90,,"RUE LOUIS MALLET",3554,18000,18033,Bourges,18,,,18033000EX0374,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,690.00,2.3806550,47.0804320,000EX
2022-264209,2022-04-06,1,Vente,42800.00,,,"LES BREUSSES",B022,18000,18033,Bourges,18,,,18033000EO0906,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,514.00,2.3663470,47.0689450,000EO
2022-264211,2022-04-06,1,Vente,72000.00,59,,"RUE JEAN BAFFIER",2980,18000,18033,Bourges,18,,,18033000IK0221,,,21,44.89,,,,,,,,,1,2,Appartement,48.00,2,,,,,,2.4051840,47.0765630,000IK
2022-264232,2022-04-09,1,Vente,95000.00,11,,"AV DE PETERBOROUGH",4510,18000,18033,Bourges,18,,,18033000HV0275,,,2,,27,73.62,,,,,,,2,3,Dépendance,,0,,,,,,2.3958310,47.0880540,000HV
